"drug_chembl_id","target_uniprot_id","action_type","parent_action_type","disease_efficacy","LINK_FUNCTION","source","refresh_date"
"CHEMBL568150","P48736","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL568150","P42336","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL568150","P42338","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL568150","O00329","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1231533","P48736","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1231533","P42336","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL366266","P05771","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL235641","P19525","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL32442","Q08499","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL574738","P35968","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2165191","O00329","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2086760","P16234","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2086760","P36888","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2086760","P12931","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2086760","Q8IVH8","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1234833","Q00535","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26501","P16054","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL14762","P50750","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL14762","P24941","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL304428","O14757","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL226403","Q16644","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL313417","Q16539","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1076555","O15121","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1076555","Q9NRA0","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1076555","Q9NYA1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1076555","Q9NYA1","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL598797","Q969S8","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13485","P35968","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL13485","P10721","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL13485","P11362","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL13485","P09619","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL605003","P06239","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL605003","Q96GD4","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL605003","Q8IWQ3","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P31751","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","Q9Y243","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P31749","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","O15530","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P17612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P22612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P22694","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P10644","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P31321","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P13861","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL593490","P31323","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL258805","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1683590","P07437","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL49120","P11362","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL18","O43570","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3301601","P56817","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL49120","P30291","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1082821","Q16513","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3137336","P31749","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL471901","P43405","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL596380","P43405","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL514197","Q05513","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1836842","Q13882","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL261454","P36897","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3109212","Q13546","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL426445","Q96SB4","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL88606","P35968","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL92461","P35968","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2010872","P07949","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2010872","P11362","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL406381","P35916","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2010872","P17948","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL481611","P25774","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2010872","O43318","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","Q9BYT3","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P17612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P22612","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P22694","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P10644","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P31321","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P13861","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2203524","P31323","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1270230","Q7L7X3","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1270230","O00311","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1270230","P50750","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL247667","P06239","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL247667","Q07912","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1201258","P00374","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL711","Q9BQB6","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1951415","P48730","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2325741","P31751","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2207198","O43318","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2207198","Q9UHD2","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3221815","O75116","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3221815","Q5VT25","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL727","P20839","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL782","Q14654","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1956070","Q9NRP7","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1956070","P11802","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2041933","O96017","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL379300","Q16816","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL379300","Q9Y5S2","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL379300","P31751","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6367","Q14318","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2408045","P21860","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1201320","P20648","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL98","Q9UKV0","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1084106","O75116","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1163559","Q9UM73","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1163559","Q9NSY1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1164181","Q9UM73","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1164181","O15075","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1163566","Q9UM73","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1163566","Q9C098","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1163566","Q99759","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL524266","P50750","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501724","P49759","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL501724","P11309","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1118","P31645","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1789941","O60674","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1908360","P42345","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1684662","Q08881","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1822258","Q9H3Y6","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1939491","Q9Y616","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1939491","P08581","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1939491","P0C264","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3128043","Q13177","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26215","Q9Y6H8","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1915438","Q86V86","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26215","P29033","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26215","P08034","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26215","P17302","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26215","O95377","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3261517","Q07002","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3128046","Q9NQU5","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL26215","Q8N144","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3261228","Q9H2K8","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3128046","Q9P286","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3261514","Q9NY57","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3261514","O95747","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3261514","O00311","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1738797","Q9UM73","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2042829","P06213","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3545369","P14902","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL275224","P14902","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL97453","P16152","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3186774","P41229","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1774056","P04629","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3186774","Q9Y2K7","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230640","Q9GZT9","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230640","O15054","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230640","Q9H3R0","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230640","Q9Y4C1","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1873475","P06241","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1873475","P04626","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","P29319","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2322989","Q62413","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1873475","P07948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3109630","Q9H9B1","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1230165","O43293","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2204995","Q92800","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2204995","Q15910","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1765463","P42336","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1972466","P42338","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1972466","O00329","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL150315","P17948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL150315","P00533","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL238125","P36897","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL511749","Q92769","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2333941","P56817","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3693786","Q92769","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL502835","P22455","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL25263","P02743","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1822792","P17948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1822792","Q16620","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL288441","P06241","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL6966","P08684","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2425612","P56817","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL258721","P50613","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL261425","P06493","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL367625","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL586702","P48736","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL367625","Q00535","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL126648","P07607","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL367625","P50613","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2151321","Q96PF2","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1917204","P49798","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1917204","P57771","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3806197","Q6P179","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL396778","P27338","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL505896","P08581","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1078178","P23458","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1078178","O60674","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL122","P35354","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","Q96GD4","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL566515","P29323","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","P06493","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1802728","P50613","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2105759","Q2M2I8","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2105759","P52333","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2105759","P29597","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2105759","P23458","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2105759","O60674","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL126","P21397","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2365410","P43235","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2365410","P07384","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2387080","P42338","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2387080","O00329","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2365410","P07711","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3137320","Q9UGN5","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3137320","P09874","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL3039502","P42338","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3137308","P23458","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3137308","P52333","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3137308","P29597","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2364611","P36897","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P10721","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P35916","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P17948","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL3290148","P42681","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P09619","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL522892","P35968","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1765740","Q96GD4","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1765740","O14965","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1201368","P12821","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL838","P12821","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL259551","P28482","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2324924","P42684","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL2324924","P00519","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
"CHEMBL2087167","Q04912","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL393525","P48736","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL393525","P42338","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL1651534","O00519","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL279785","P14780","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267178","P14780","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL267178","P50281","Inhibitor","NEGATIVE MODULATOR",FALSE,-1,"IUPHAR","04 April 2023"
"CHEMBL842","P55017","Inhibitor","NEGATIVE MODULATOR",TRUE,-1,"IUPHAR","04 April 2023"
